x coord,y coord,z coord,rho,u,v,w
0.683333,0.850000,0.000000,0.996077,0.027368,-0.004741,0.000000
0.716667,0.850000,0.000000,0.996518,0.025168,-0.006879,0.000000
0.750000,0.850000,0.000000,0.996602,0.021926,-0.007900,0.000000
0.783333,0.850000,0.000000,0.997252,0.019021,-0.011277,0.000000
0.816667,0.850000,0.000000,0.997220,0.014711,-0.012517,0.000000
0.850000,0.850000,0.000000,0.998124,0.011190,-0.020166,0.000000
0.883333,0.850000,0.000000,0.997923,0.005504,-0.026018,0.000000
0.916667,0.850000,0.000000,0.998746,-0.000931,-0.050415,0.000000
0.950000,0.850000,0.000000,0.998517,-0.004788,-0.058405,0.000000
0.983333,0.850000,0.000000,0.998235,-0.001524,-0.022121,0.000000
0.016667,0.883333,0.000000,0.997496,-0.000035,0.004621,0.000000
0.050000,0.883333,0.000000,0.998045,0.000572,0.012818,0.000000
0.083333,0.883333,0.000000,0.997522,0.000879,0.019248,0.000000
0.116667,0.883333,0.000000,0.998365,0.001388,0.019866,0.000000
0.150000,0.883333,0.000000,0.997984,0.005187,0.020100,0.000000
0.183333,0.883333,0.000000,0.998279,0.009078,0.018984,0.000000
0.216667,0.883333,0.000000,0.997834,0.013870,0.017864,0.000000
0.250000,0.883333,0.000000,0.997792,0.018134,0.016164,0.000000
0.283333,0.883333,0.000000,0.997281,0.022363,0.014454,0.000000
0.316667,0.883333,0.000000,0.997080,0.025862,0.012507,0.000000
0.350000,0.883333,0.000000,0.996594,0.028988,0.010674,0.000000
0.383333,0.883333,0.000000,0.996382,0.031427,0.008815,0.000000
0.416667,0.883333,0.000000,0.995992,0.033408,0.007149,0.000000
0.450000,0.883333,0.000000,0.995860,0.034830,0.005530,0.000000
0.483333,0.883333,0.000000,0.995595,0.035776,0.004117,0.000000
0.516667,0.883333,0.000000,0.995587,0.036296,0.002725,0.000000
0.550000,0.883333,0.000000,0.995442,0.036301,0.001539,0.000000
0.583333,0.883333,0.000000,0.995585,0.036006,0.000283,0.000000
0.616667,0.883333,0.000000,0.995536,0.035095,-0.000721,0.000000
0.650000,0.883333,0.000000,0.995855,0.034047,-0.001980,0.000000
0.683333,0.883333,0.000000,0.995852,0.032171,-0.002838,0.000000
0.716667,0.883333,0.000000,0.996387,0.030444,-0.004385,0.000000
0.750000,0.883333,0.000000,0.996344,0.027471,-0.005161,0.000000
0.783333,0.883333,0.000000,0.997182,0.025155,-0.007899,0.000000
0.816667,0.883333,0.000000,0.996967,0.020688,-0.008924,0.000000
0.850000,0.883333,0.000000,0.998283,0.017492,-0.015522,0.000000
0.883333,0.883333,0.000000,0.997765,0.010202,-0.019650,0.000000
0.916667,0.883333,0.000000,0.999436,0.002312,-0.044218,0.000000
0.950000,0.883333,0.000000,0.998589,-0.007324,-0.058100,0.000000
0.983333,0.883333,0.000000,0.999447,-0.002855,-0.027235,0.000000
0.016667,0.916667,0.000000,0.995265,-0.005589,0.002587,0.000000
0.050000,0.916667,0.000000,0.995586,-0.016331,0.008903,0.000000
0.083333,0.916667,0.000000,0.995930,-0.018500,0.016281,0.000000
0.116667,0.916667,0.000000,0.996943,-0.014063,0.015691,0.000000
0.150000,0.916667,0.000000,0.997364,-0.006972,0.015135,0.000000
0.183333,0.916667,0.000000,0.997959,-0.000037,0.014327,0.000000
0.216667,0.916667,0.000000,0.997972,0.007038,0.013466,0.000000
0.250000,0.916667,0.000000,0.998066,0.013342,0.012323,0.000000
0.283333,0.916667,0.000000,0.997778,0.019197,0.011132,0.000000
0.316667,0.916667,0.000000,0.997601,0.024193,0.009793,0.000000
0.350000,0.916667,0.000000,0.997206,0.028572,0.008494,0.000000
0.383333,0.916667,0.000000,0.996958,0.032164,0.007175,0.000000
0.416667,0.916667,0.000000,0.996594,0.035136,0.005965,0.000000
0.450000,0.916667,0.000000,0.996400,0.037451,0.004791,0.000000
0.483333,0.916667,0.000000,0.996140,0.039186,0.003754,0.000000
0.516667,0.916667,0.000000,0.996066,0.040403,0.002743,0.000000
0.550000,0.916667,0.000000,0.995933,0.041057,0.001886,0.000000
0.583333,0.916667,0.000000,0.996010,0.041327,0.000990,0.000000
0.616667,0.916667,0.000000,0.996000,0.040988,0.000295,0.000000
0.650000,0.916667,0.000000,0.996255,0.040424,-0.000582,0.000000
0.683333,0.916667,0.000000,0.996341,0.039077,-0.001123,0.000000
0.716667,0.916667,0.000000,0.996816,0.037762,-0.002200,0.000000
0.750000,0.916667,0.000000,0.996940,0.035183,-0.002588,0.000000
0.783333,0.916667,0.000000,0.997756,0.033146,-0.004526,0.000000
0.816667,0.916667,0.000000,0.997797,0.028450,-0.004807,0.000000
0.850000,0.916667,0.000000,0.999285,0.025388,-0.009721,0.000000
0.883333,0.916667,0.000000,0.999033,0.016509,-0.010741,0.000000
0.916667,0.916667,0.000000,1.001663,0.008873,-0.032827,0.000000
0.950000,0.916667,0.000000,1.000861,-0.010311,-0.053044,0.000000
0.983333,0.916667,0.000000,1.006730,-0.005559,-0.032419,0.000000
0.016667,0.950000,0.000000,0.999659,-0.003962,0.027314,0.000000
0.050000,0.950000,0.000000,1.000126,-0.010735,0.025853,0.000000
0.083333,0.950000,0.000000,0.998483,-0.007320,0.017104,0.000000
0.116667,0.950000,0.000000,0.998640,-0.001868,0.008437,0.000000
0.150000,0.950000,0.000000,0.998134,0.004925,0.006132,0.000000
0.183333,0.950000,0.000000,0.998301,0.011238,0.004989,0.000000
0.216667,0.950000,0.000000,0.997830,0.017828,0.004480,0.000000
0.250000,0.950000,0.000000,0.997766,0.023668,0.003986,0.000000
0.283333,0.950000,0.000000,0.997261,0.029313,0.003586,0.000000
0.316667,0.950000,0.000000,0.997066,0.034171,0.003112,0.000000
0.350000,0.950000,0.000000,0.996594,0.038602,0.002690,0.000000
0.383333,0.950000,0.000000,0.996394,0.042307,0.002238,0.000000
0.416667,0.950000,0.000000,0.996018,0.045506,0.001854,0.000000
0.450000,0.950000,0.000000,0.995897,0.048106,0.001467,0.000000
0.483333,0.950000,0.000000,0.995645,0.050186,0.001156,0.000000
0.516667,0.950000,0.000000,0.995650,0.051822,0.000838,0.000000
0.550000,0.950000,0.000000,0.995520,0.052922,0.000600,0.000000
0.583333,0.950000,0.000000,0.995680,0.053756,0.000328,0.000000
0.616667,0.950000,0.000000,0.995648,0.053975,0.000160,0.000000
0.650000,0.950000,0.000000,0.995993,0.054169,-0.000105,0.000000
0.683333,0.950000,0.000000,0.996013,0.053516,-0.000205,0.000000
0.716667,0.950000,0.000000,0.996606,0.053233,-0.000540,0.000000
0.750000,0.950000,0.000000,0.996598,0.051508,-0.000575,0.000000
0.783333,0.950000,0.000000,0.997598,0.050937,-0.001237,0.000000
0.816667,0.950000,0.000000,0.997424,0.047324,-0.001185,0.000000
0.850000,0.950000,0.000000,0.999281,0.046660,-0.003682,0.000000
0.883333,0.950000,0.000000,0.998713,0.038679,-0.003100,0.000000
0.916667,0.950000,0.000000,1.002801,0.037264,-0.017451,0.000000
0.950000,0.950000,0.000000,1.001975,0.011736,-0.043333,0.000000
0.983333,0.950000,0.000000,1.012922,0.000075,-0.043729,0.000000
0.016667,0.983333,0.000000,0.972375,0.013256,0.017495,0.000000
0.050000,0.983333,0.000000,0.992822,0.034358,0.011890,0.000000
0.083333,0.983333,0.000000,0.995164,0.052480,0.007259,0.000000
0.116667,0.983333,0.000000,0.997580,0.059581,0.003344,0.000000
0.150000,0.983333,0.000000,0.998214,0.064409,0.002021,0.000000
0.183333,0.983333,0.000000,0.998852,0.067760,0.001426,0.000000
0.216667,0.983333,0.000000,0.998793,0.070782,0.001088,0.000000
0.250000,0.983333,0.000000,0.998821,0.073283,0.000887,0.000000
0.283333,0.983333,0.000000,0.998448,0.075606,0.000707,0.000000
0.316667,0.983333,0.000000,0.998200,0.077540,0.000573,0.000000
0.350000,0.983333,0.000000,0.997724,0.079258,0.000438,0.000000
0.383333,0.983333,0.000000,0.997408,0.080644,0.000336,0.000000
0.416667,0.983333,0.000000,0.996971,0.081808,0.000235,0.000000
0.450000,0.983333,0.000000,0.996717,0.082714,0.000162,0.000000
0.483333,0.983333,0.000000,0.996394,0.083413,0.000089,0.000000
0.516667,0.983333,0.000000,0.996269,0.083935,0.000036,0.000000
0.550000,0.983333,0.000000,0.996087,0.084256,-0.000019,0.000000
0.583333,0.983333,0.000000,0.996124,0.084484,-0.000059,0.000000
0.616667,0.983333,0.000000,0.996075,0.084482,-0.000105,0.000000
0.650000,0.983333,0.000000,0.996298,0.084494,-0.000142,0.000000
0.683333,0.983333,0.000000,0.996356,0.084176,-0.000186,0.000000
0.716667,0.983333,0.000000,0.996807,0.084042,-0.000238,0.000000
0.750000,0.983333,0.000000,0.996932,0.083315,-0.000293,0.000000
0.783333,0.983333,0.000000,0.997736,0.083090,-0.000426,0.000000
0.816667,0.983333,0.000000,0.997922,0.081522,-0.000519,0.000000
0.850000,0.983333,0.000000,0.999556,0.081248,-0.001232,0.000000
0.883333,0.983333,0.000000,1.000093,0.076272,-0.001289,0.000000
0.916667,0.983333,0.000000,1.005813,0.076454,-0.006143,0.000000
0.950000,0.983333,0.000000,1.008157,0.051195,-0.015254,0.000000
0.983333,0.983333,0.000000,1.041138,0.016216,-0.020407,0.000000
