x coord,y coord,z coord,rho,U,V,W
0.316667,0.616667,0.916667,0.992191,0.015153,0.000570,0.006953
0.350000,0.616667,0.916667,0.992106,0.018211,0.000455,0.006217
0.383333,0.616667,0.916667,0.992012,0.020993,0.000370,0.005574
0.416667,0.616667,0.916667,0.991910,0.023527,0.000313,0.005004
0.450000,0.616667,0.916667,0.991809,0.025829,0.000282,0.004490
0.483333,0.616667,0.916667,0.991711,0.027912,0.000271,0.004016
0.516667,0.616667,0.916667,0.991621,0.029784,0.000277,0.003568
0.550000,0.616667,0.916667,0.991543,0.031447,0.000295,0.003132
0.583333,0.616667,0.916667,0.991483,0.032900,0.000321,0.002691
0.616667,0.616667,0.916667,0.991442,0.034133,0.000352,0.002221
0.650000,0.616667,0.916667,0.991433,0.035126,0.000386,0.001687
0.683333,0.616667,0.916667,0.991460,0.035831,0.000420,0.001037
0.716667,0.616667,0.916667,0.991554,0.036181,0.000452,0.000184
0.750000,0.616667,0.916667,0.991716,0.036017,0.000480,-0.000986
0.783333,0.616667,0.916667,0.992046,0.035141,0.000506,-0.002709
0.816667,0.616667,0.916667,0.992498,0.033077,0.000516,-0.005149
0.850000,0.616667,0.916667,0.993414,0.029330,0.000533,-0.009200
0.883333,0.616667,0.916667,0.994219,0.022205,0.000507,-0.016529
0.916667,0.616667,0.916667,0.996088,0.011472,0.000474,-0.033468
0.950000,0.616667,0.916667,0.996891,-0.001709,0.000339,-0.047030
0.983333,0.616667,0.916667,1.001881,-0.002729,0.000126,-0.032601
0.016667,0.650000,0.916667,0.990376,-0.003646,0.000678,0.010773
0.050000,0.650000,0.916667,0.991084,-0.010380,0.001781,0.017566
0.083333,0.650000,0.916667,0.991346,-0.011584,0.002177,0.018727
0.116667,0.650000,0.916667,0.991779,-0.009025,0.002124,0.015718
0.150000,0.650000,0.916667,0.991949,-0.004814,0.001941,0.013445
0.183333,0.650000,0.916667,0.992173,-0.000342,0.001689,0.011556
0.216667,0.650000,0.916667,0.992239,0.004021,0.001433,0.010097
0.250000,0.650000,0.916667,0.992277,0.008047,0.001186,0.008889
0.283333,0.650000,0.916667,0.992241,0.011736,0.000967,0.007887
0.316667,0.650000,0.916667,0.992185,0.015088,0.000781,0.007034
0.350000,0.650000,0.916667,0.992099,0.018142,0.000632,0.006300
0.383333,0.650000,0.916667,0.992004,0.020921,0.000520,0.005656
0.416667,0.650000,0.916667,0.991901,0.023452,0.000442,0.005081
0.450000,0.650000,0.916667,0.991799,0.025751,0.000394,0.004559
0.483333,0.650000,0.916667,0.991700,0.027832,0.000373,0.004074
0.516667,0.650000,0.916667,0.991610,0.029702,0.000371,0.003613
0.550000,0.650000,0.916667,0.991532,0.031363,0.000384,0.003164
0.583333,0.650000,0.916667,0.991471,0.032816,0.000407,0.002710
0.616667,0.650000,0.916667,0.991431,0.034050,0.000437,0.002227
0.650000,0.650000,0.916667,0.991422,0.035045,0.000470,0.001681
0.683333,0.650000,0.916667,0.991450,0.035754,0.000505,0.001022
0.716667,0.650000,0.916667,0.991544,0.036109,0.000540,0.000160
0.750000,0.650000,0.916667,0.991708,0.035952,0.000570,-0.001015
0.783333,0.650000,0.916667,0.992040,0.035084,0.000601,-0.002738
0.816667,0.650000,0.916667,0.992492,0.033033,0.000613,-0.005172
0.850000,0.650000,0.916667,0.993408,0.029303,0.000641,-0.009208
0.883333,0.650000,0.916667,0.994215,0.022199,0.000619,-0.016526
0.916667,0.650000,0.916667,0.996079,0.011477,0.000603,-0.033457
0.950000,0.650000,0.916667,0.996883,-0.001710,0.000444,-0.047015
0.983333,0.650000,0.916667,1.001874,-0.002730,0.000163,-0.032593
0.016667,0.683333,0.916667,0.990356,-0.003647,0.000834,0.010774
0.050000,0.683333,0.916667,0.991067,-0.010377,0.002180,0.017574
0.083333,0.683333,0.916667,0.991326,-0.011580,0.002673,0.018735
0.116667,0.683333,0.916667,0.991762,-0.009030,0.002624,0.015736
0.150000,0.683333,0.916667,0.991932,-0.004832,0.002420,0.013481
0.183333,0.683333,0.916667,0.992159,-0.000377,0.002130,0.011615
0.216667,0.683333,0.916667,0.992227,0.003971,0.001833,0.010179
0.250000,0.683333,0.916667,0.992267,0.007982,0.001544,0.008990
0.283333,0.683333,0.916667,0.992233,0.011661,0.001285,0.008003
0.316667,0.683333,0.916667,0.992177,0.015003,0.001061,0.007159
0.350000,0.683333,0.916667,0.992091,0.018049,0.000879,0.006429
0.383333,0.683333,0.916667,0.991995,0.020822,0.000736,0.005782
0.416667,0.683333,0.916667,0.991891,0.023349,0.000632,0.005199
0.450000,0.683333,0.916667,0.991788,0.025645,0.000560,0.004664
0.483333,0.683333,0.916667,0.991689,0.027724,0.000517,0.004163
0.516667,0.683333,0.916667,0.991598,0.029592,0.000497,0.003684
0.550000,0.683333,0.916667,0.991520,0.031254,0.000493,0.003216
0.583333,0.683333,0.916667,0.991459,0.032709,0.000502,0.002743
0.616667,0.683333,0.916667,0.991419,0.033947,0.000519,0.002242
0.650000,0.683333,0.916667,0.991411,0.034949,0.000541,0.001680
0.683333,0.683333,0.916667,0.991440,0.035668,0.000567,0.001006
0.716667,0.683333,0.916667,0.991536,0.036033,0.000596,0.000134
0.750000,0.683333,0.916667,0.991701,0.035888,0.000624,-0.001047
0.783333,0.683333,0.916667,0.992034,0.035034,0.000657,-0.002770
0.816667,0.683333,0.916667,0.992488,0.033005,0.000675,-0.005192
0.850000,0.683333,0.916667,0.993402,0.029301,0.000720,-0.009205
0.883333,0.683333,0.916667,0.994212,0.022228,0.000713,-0.016506
0.916667,0.683333,0.916667,0.996067,0.011511,0.000744,-0.033428
0.950000,0.683333,0.916667,0.996874,-0.001697,0.000569,-0.046988
0.983333,0.683333,0.916667,1.001869,-0.002727,0.000206,-0.032580
0.016667,0.716667,0.916667,0.990329,-0.003646,0.000991,0.010776
0.050000,0.716667,0.916667,0.991047,-0.010367,0.002574,0.017584
0.083333,0.716667,0.916667,0.991301,-0.011561,0.003171,0.018745
0.116667,0.716667,0.916667,0.991741,-0.009018,0.003142,0.015757
0.150000,0.716667,0.916667,0.991911,-0.004834,0.002937,0.013524
0.183333,0.716667,0.916667,0.992142,-0.000399,0.002629,0.011685
0.216667,0.716667,0.916667,0.992212,0.003932,0.002307,0.010277
0.250000,0.716667,0.916667,0.992254,0.007928,0.001988,0.009111
0.283333,0.716667,0.916667,0.992221,0.011594,0.001697,0.008142
0.316667,0.716667,0.916667,0.992165,0.014925,0.001440,0.007307
0.350000,0.716667,0.916667,0.992079,0.017963,0.001223,0.006578
0.383333,0.716667,0.916667,0.991983,0.020730,0.001045,0.005926
0.416667,0.716667,0.916667,0.991878,0.023253,0.000904,0.005332
0.450000,0.716667,0.916667,0.991774,0.025547,0.000797,0.004781
0.483333,0.716667,0.916667,0.991674,0.027625,0.000719,0.004260
0.516667,0.716667,0.916667,0.991583,0.029494,0.000664,0.003759
0.550000,0.716667,0.916667,0.991504,0.031160,0.000627,0.003268
0.583333,0.716667,0.916667,0.991443,0.032622,0.000605,0.002772
0.616667,0.716667,0.916667,0.991404,0.033869,0.000593,0.002251
0.650000,0.716667,0.916667,0.991397,0.034882,0.000591,0.001669
0.683333,0.716667,0.916667,0.991427,0.035615,0.000596,0.000980
0.716667,0.716667,0.916667,0.991524,0.035996,0.000609,0.000096
0.750000,0.716667,0.916667,0.991691,0.035870,0.000628,-0.001090
0.783333,0.716667,0.916667,0.992024,0.035038,0.000661,-0.002806
0.816667,0.716667,0.916667,0.992480,0.033039,0.000691,-0.005207
0.850000,0.716667,0.916667,0.993392,0.029373,0.000766,-0.009182
0.883333,0.716667,0.916667,0.994204,0.022338,0.000804,-0.016451
0.916667,0.716667,0.916667,0.996047,0.011610,0.000925,-0.033363
0.950000,0.716667,0.916667,0.996859,-0.001655,0.000739,-0.046939
0.983333,0.716667,0.916667,1.001860,-0.002718,0.000267,-0.032558
0.016667,0.750000,0.916667,0.990291,-0.003643,0.001142,0.010779
0.050000,0.750000,0.916667,0.991017,-0.010347,0.002949,0.017598
0.083333,0.750000,0.916667,0.991266,-0.011523,0.003657,0.018749
0.116667,0.750000,0.916667,0.991710,-0.008982,0.003669,0.015766
0.150000,0.750000,0.916667,0.991880,-0.004809,0.003488,0.013550
0.183333,0.750000,0.916667,0.992115,-0.000391,0.003184,0.011736
0.216667,0.750000,0.916667,0.992188,0.003925,0.002856,0.010353
0.250000,0.750000,0.916667,0.992233,0.007909,0.002521,0.009209
0.283333,0.750000,0.916667,0.992202,0.011566,0.002206,0.008254
0.316667,0.750000,0.916667,0.992148,0.014891,0.001919,0.007426
0.350000,0.750000,0.916667,0.992063,0.017925,0.001666,0.006696
0.383333,0.750000,0.916667,0.991968,0.020691,0.001446,0.006036
0.416667,0.750000,0.916667,0.991864,0.023213,0.001260,0.005429
0.450000,0.750000,0.916667,0.991761,0.025509,0.001104,0.004860
0.483333,0.750000,0.916667,0.991661,0.027591,0.000974,0.004319
0.516667,0.750000,0.916667,0.991570,0.029467,0.000867,0.003796
0.550000,0.750000,0.916667,0.991492,0.031141,0.000779,0.003283
0.583333,0.750000,0.916667,0.991432,0.032614,0.000708,0.002766
0.616667,0.750000,0.916667,0.991394,0.033874,0.000651,0.002225
0.650000,0.750000,0.916667,0.991388,0.034904,0.000607,0.001626
0.683333,0.750000,0.916667,0.991420,0.035656,0.000578,0.000924
0.716667,0.750000,0.916667,0.991518,0.036059,0.000565,0.000032
0.750000,0.750000,0.916667,0.991686,0.035955,0.000571,-0.001152
0.783333,0.750000,0.916667,0.992020,0.035152,0.000606,-0.002853
0.816667,0.750000,0.916667,0.992477,0.033193,0.000658,-0.005216
0.850000,0.750000,0.916667,0.993386,0.029577,0.000790,-0.009129
0.883333,0.750000,0.916667,0.994199,0.022584,0.000927,-0.016338
0.916667,0.750000,0.916667,0.996023,0.011815,0.001209,-0.033230
0.950000,0.750000,0.916667,0.996844,-0.001557,0.001010,-0.046846
0.983333,0.750000,0.916667,1.001855,-0.002693,0.000379,-0.032519
0.016667,0.783333,0.916667,0.990249,-0.003639,0.001284,0.010785
0.050000,0.783333,0.916667,0.990987,-0.010318,0.003295,0.017610
0.083333,0.783333,0.916667,0.991228,-0.011465,0.004115,0.018731
0.116667,0.783333,0.916667,0.991676,-0.008916,0.004183,0.015726
0.150000,0.783333,0.916667,0.991845,-0.004742,0.004047,0.013506
0.183333,0.783333,0.916667,0.992083,-0.000328,0.003767,0.011700
0.216667,0.783333,0.916667,0.992158,0.003987,0.003448,0.010330
0.250000,0.783333,0.916667,0.992206,0.007973,0.003108,0.009197
0.283333,0.783333,0.916667,0.992177,0.011636,0.002775,0.008249
0.316667,0.783333,0.916667,0.992125,0.014968,0.002459,0.007422
0.350000,0.783333,0.916667,0.992041,0.018011,0.002165,0.006688
0.383333,0.783333,0.916667,0.991947,0.020785,0.001897,0.006021
0.416667,0.783333,0.916667,0.991843,0.023317,0.001654,0.005404
0.450000,0.783333,0.916667,0.991740,0.025622,0.001436,0.004822
0.483333,0.783333,0.916667,0.991641,0.027714,0.001240,0.004268
0.516667,0.783333,0.916667,0.991551,0.029599,0.001065,0.003732
0.550000,0.783333,0.916667,0.991473,0.031284,0.000910,0.003205
0.583333,0.783333,0.916667,0.991414,0.032767,0.000774,0.002675
0.616667,0.783333,0.916667,0.991377,0.034039,0.000656,0.002124
0.650000,0.783333,0.916667,0.991372,0.035082,0.000557,0.001518
0.683333,0.783333,0.916667,0.991404,0.035849,0.000482,0.000811
0.716667,0.783333,0.916667,0.991503,0.036268,0.000435,-0.000080
0.750000,0.783333,0.916667,0.991672,0.036185,0.000423,-0.001253
0.783333,0.783333,0.916667,0.992005,0.035408,0.000464,-0.002927
0.816667,0.783333,0.916667,0.992462,0.033493,0.000559,-0.005233
0.850000,0.783333,0.916667,0.993366,0.029934,0.000797,-0.009055
0.883333,0.783333,0.916667,0.994179,0.022983,0.001128,-0.016160
0.916667,0.783333,0.916667,0.995979,0.012140,0.001675,-0.033003
0.950000,0.783333,0.916667,0.996817,-0.001386,0.001456,-0.046680
0.983333,0.783333,0.916667,1.001833,-0.002644,0.000590,-0.032450
0.016667,0.816667,0.916667,0.990183,-0.003637,0.001403,0.010800
0.050000,0.816667,0.916667,0.990934,-0.010297,0.003575,0.017622
0.083333,0.816667,0.916667,0.991165,-0.011409,0.004490,0.018664
0.116667,0.816667,0.916667,0.991618,-0.008838,0.004612,0.015581
0.150000,0.816667,0.916667,0.991786,-0.004640,0.004525,0.013311
0.183333,0.816667,0.916667,0.992029,-0.000204,0.004279,0.011479
0.216667,0.816667,0.916667,0.992107,0.004137,0.003977,0.010099
0.250000,0.816667,0.916667,0.992161,0.008151,0.003637,0.008961
0.283333,0.816667,0.916667,0.992136,0.011842,0.003290,0.008011
0.316667,0.816667,0.916667,0.992089,0.015202,0.002946,0.007183
0.350000,0.816667,0.916667,0.992010,0.018270,0.002613,0.006448
0.383333,0.816667,0.916667,0.991921,0.021066,0.002295,0.005780
0.416667,0.816667,0.916667,0.991822,0.023616,0.001993,0.005163
0.450000,0.816667,0.916667,0.991723,0.025935,0.001710,0.004584
0.483333,0.816667,0.916667,0.991628,0.028036,0.001445,0.004033
0.516667,0.816667,0.916667,0.991542,0.029927,0.001199,0.003502
0.550000,0.816667,0.916667,0.991468,0.031612,0.000973,0.002981
0.583333,0.816667,0.916667,0.991413,0.033093,0.000767,0.002458
0.616667,0.816667,0.916667,0.991378,0.034360,0.000583,0.001915
0.650000,0.816667,0.916667,0.991375,0.035397,0.000425,0.001317
0.683333,0.816667,0.916667,0.991408,0.036156,0.000298,0.000622
0.716667,0.816667,0.916667,0.991507,0.036570,0.000211,-0.000254
0.750000,0.816667,0.916667,0.991673,0.036487,0.000178,-0.001405
0.783333,0.816667,0.916667,0.992003,0.035720,0.000228,-0.003041
0.816667,0.816667,0.916667,0.992455,0.033834,0.000385,-0.005280
0.850000,0.816667,0.916667,0.993350,0.030323,0.000794,-0.008995
0.883333,0.816667,0.916667,0.994161,0.023411,0.001452,-0.015948
0.916667,0.816667,0.916667,0.995930,0.012499,0.002407,-0.032673
0.950000,0.816667,0.916667,0.996799,-0.001154,0.002160,-0.046400
0.983333,0.816667,0.916667,1.001793,-0.002563,0.000986,-0.032321
0.016667,0.850000,0.916667,0.990132,-0.003649,0.001527,0.010817
0.050000,0.850000,0.916667,0.990898,-0.010307,0.003785,0.017602
0.083333,0.850000,0.916667,0.991117,-0.011374,0.004734,0.018471
0.116667,0.850000,0.916667,0.991575,-0.008746,0.004860,0.015216
0.150000,0.850000,0.916667,0.991740,-0.004475,0.004794,0.012827
0.183333,0.850000,0.916667,0.991985,0.000035,0.004567,0.010923
0.216667,0.850000,0.916667,0.992065,0.004447,0.004276,0.009504
0.250000,0.850000,0.916667,0.992121,0.008526,0.003936,0.008350
0.283333,0.850000,0.916667,0.992099,0.012275,0.003576,0.007396
0.316667,0.850000,0.916667,0.992054,0.015682,0.003208,0.006574
0.350000,0.850000,0.916667,0.991977,0.018785,0.002841,0.005852
0.383333,0.850000,0.916667,0.991889,0.021603,0.002480,0.005204
0.416667,0.850000,0.916667,0.991792,0.024160,0.002131,0.004611
0.450000,0.850000,0.916667,0.991695,0.026472,0.001794,0.004061
0.483333,0.850000,0.916667,0.991602,0.028552,0.001473,0.003542
0.516667,0.850000,0.916667,0.991517,0.030409,0.001170,0.003045
0.550000,0.850000,0.916667,0.991444,0.032047,0.000886,0.002560
0.583333,0.850000,0.916667,0.991390,0.033469,0.000623,0.002073
0.616667,0.850000,0.916667,0.991355,0.034667,0.000384,0.001564
0.650000,0.850000,0.916667,0.991352,0.035627,0.000173,0.001000
0.683333,0.850000,0.916667,0.991385,0.036306,-0.000003,0.000335
0.716667,0.850000,0.916667,0.991482,0.036640,-0.000131,-0.000510
0.750000,0.850000,0.916667,0.991645,0.036482,-0.000190,-0.001630
0.783333,0.850000,0.916667,0.991969,0.035655,-0.000140,-0.003229
0.816667,0.850000,0.916667,0.992412,0.033731,0.000088,-0.005420
0.850000,0.850000,0.916667,0.993291,0.030212,0.000715,-0.009067
0.883333,0.850000,0.916667,0.994098,0.023345,0.001824,-0.015883
0.916667,0.850000,0.916667,0.995841,0.012496,0.003333,-0.032393
0.950000,0.850000,0.916667,0.996772,-0.001018,0.003093,-0.046062
0.983333,0.850000,0.916667,1.001671,-0.002478,0.001632,-0.032131
0.016667,0.883333,0.916667,0.989999,-0.003682,0.001632,0.010837
0.050000,0.883333,0.916667,0.990796,-0.010366,0.003806,0.017503
0.083333,0.883333,0.916667,0.990996,-0.011353,0.004644,0.018053
0.116667,0.883333,0.916667,0.991465,-0.008619,0.004660,0.014504
0.150000,0.883333,0.916667,0.991626,-0.004223,0.004547,0.011927
0.183333,0.883333,0.916667,0.991879,0.000390,0.004314,0.009913
0.216667,0.883333,0.916667,0.991966,0.004884,0.004032,0.008443
0.250000,0.883333,0.916667,0.992032,0.009018,0.003705,0.007277
0.283333,0.883333,0.916667,0.992021,0.012797,0.003356,0.006338
0.316667,0.883333,0.916667,0.991988,0.016209,0.002995,0.005548
0.350000,0.883333,0.916667,0.991924,0.019291,0.002632,0.004871
0.383333,0.883333,0.916667,0.991849,0.022062,0.002273,0.004277
0.416667,0.883333,0.916667,0.991764,0.024547,0.001922,0.003745
0.450000,0.883333,0.916667,0.991680,0.026763,0.001582,0.003261
0.483333,0.883333,0.916667,0.991598,0.028725,0.001256,0.002811
0.516667,0.883333,0.916667,0.991524,0.030443,0.000946,0.002385
0.550000,0.883333,0.916667,0.991462,0.031923,0.000653,0.001970
0.583333,0.883333,0.916667,0.991415,0.033170,0.000378,0.001551
0.616667,0.883333,0.916667,0.991388,0.034179,0.000123,0.001108
0.650000,0.883333,0.916667,0.991390,0.034938,-0.000110,0.000605
0.683333,0.883333,0.916667,0.991423,0.035410,-0.000314,-0.000002
0.716667,0.883333,0.916667,0.991518,0.035533,-0.000478,-0.000797
0.750000,0.883333,0.916667,0.991673,0.035169,-0.000576,-0.001874
0.783333,0.883333,0.916667,0.991979,0.034144,-0.000557,-0.003442
0.816667,0.883333,0.916667,0.992396,0.032043,-0.000309,-0.005630
0.850000,0.883333,0.916667,0.993232,0.028390,0.000471,-0.009328
0.883333,0.883333,0.916667,0.994012,0.021578,0.001969,-0.016188
0.916667,0.883333,0.916667,0.995728,0.011154,0.004011,-0.032447
0.950000,0.883333,0.916667,0.996769,-0.001473,0.003895,-0.045780
0.983333,0.883333,0.916667,1.001417,-0.002503,0.002464,-0.031833
0.016667,0.916667,0.916667,0.989935,-0.003695,0.001828,0.010707
0.050000,0.916667,0.916667,0.990797,-0.010312,0.003582,0.016897
0.083333,0.916667,0.916667,0.990984,-0.011081,0.004089,0.016927
0.116667,0.916667,0.916667,0.991456,-0.008189,0.003837,0.013035
0.150000,0.916667,0.916667,0.991616,-0.003714,0.003611,0.010277
0.183333,0.916667,0.916667,0.991868,0.000894,0.003361,0.008196
0.216667,0.916667,0.916667,0.991954,0.005318,0.003106,0.006735
0.250000,0.916667,0.916667,0.992020,0.009330,0.002826,0.005623
0.283333,0.916667,0.916667,0.992008,0.012943,0.002532,0.004764
0.316667,0.916667,0.916667,0.991974,0.016152,0.002230,0.004068
0.350000,0.916667,0.916667,0.991908,0.018997,0.001928,0.003493
0.383333,0.916667,0.916667,0.991831,0.021503,0.001631,0.003006
0.416667,0.916667,0.916667,0.991744,0.023699,0.001342,0.002583
0.450000,0.916667,0.916667,0.991656,0.025604,0.001063,0.002208
0.483333,0.916667,0.916667,0.991571,0.027236,0.000795,0.001866
0.516667,0.916667,0.916667,0.991494,0.028609,0.000539,0.001546
0.550000,0.916667,0.916667,0.991429,0.029731,0.000296,0.001234
0.583333,0.916667,0.916667,0.991379,0.030607,0.000065,0.000914
0.616667,0.916667,0.916667,0.991349,0.031235,-0.000156,0.000565
0.650000,0.916667,0.916667,0.991349,0.031600,-0.000365,0.000152
0.683333,0.916667,0.916667,0.991381,0.031664,-0.000562,-0.000373
0.716667,0.916667,0.916667,0.991473,0.031367,-0.000738,-0.001093
0.750000,0.916667,0.916667,0.991623,0.030570,-0.000872,-0.002108
0.783333,0.916667,0.916667,0.991922,0.029110,-0.000915,-0.003636
0.816667,0.916667,0.916667,0.992316,0.026589,-0.000744,-0.005860
0.850000,0.916667,0.916667,0.993106,0.022611,-0.000049,-0.009769
0.883333,0.916667,0.916667,0.993839,0.015884,0.001385,-0.017001
0.916667,0.916667,0.916667,0.995530,0.006527,0.003496,-0.033031
0.950000,0.916667,0.916667,0.996736,-0.003715,0.003628,-0.045513
0.983333,0.916667,0.916667,1.000895,-0.002973,0.002995,-0.031299
0.016667,0.950000,0.916667,0.989492,-0.003297,0.001653,0.009869
0.050000,0.950000,0.916667,0.990493,-0.009163,0.002451,0.014476
0.083333,0.950000,0.916667,0.990615,-0.009528,0.002435,0.014034
0.116667,0.950000,0.916667,0.991130,-0.006895,0.001946,0.010182
0.150000,0.950000,0.916667,0.991310,-0.003016,0.001673,0.007611
0.183333,0.950000,0.916667,0.991596,0.000835,0.001498,0.005764
0.216667,0.950000,0.916667,0.991715,0.004458,0.001364,0.004536
0.250000,0.950000,0.916667,0.991816,0.007665,0.001230,0.003645
0.283333,0.950000,0.916667,0.991840,0.010492,0.001093,0.002991
0.316667,0.950000,0.916667,0.991841,0.012942,0.000953,0.002485
0.350000,0.950000,0.916667,0.991809,0.015060,0.000813,0.002086
0.383333,0.950000,0.916667,0.991764,0.016871,0.000677,0.001760
0.416667,0.950000,0.916667,0.991708,0.018406,0.000544,0.001488
0.450000,0.950000,0.916667,0.991650,0.019686,0.000416,0.001253
0.483333,0.950000,0.916667,0.991593,0.020729,0.000294,0.001044
0.516667,0.950000,0.916667,0.991543,0.021548,0.000177,0.000849
0.550000,0.950000,0.916667,0.991503,0.022152,0.000065,0.000658
0.583333,0.950000,0.916667,0.991478,0.022543,-0.000043,0.000457
0.616667,0.950000,0.916667,0.991472,0.022718,-0.000151,0.000227
0.650000,0.950000,0.916667,0.991493,0.022661,-0.000259,-0.000060
0.683333,0.950000,0.916667,0.991546,0.022332,-0.000371,-0.000444
0.716667,0.950000,0.916667,0.991654,0.021672,-0.000488,-0.000996
0.750000,0.950000,0.916667,0.991811,0.020552,-0.000608,-0.001803
0.783333,0.950000,0.916667,0.992097,0.018826,-0.000714,-0.003069
0.816667,0.950000,0.916667,0.992445,0.016138,-0.000744,-0.005012
0.850000,0.950000,0.916667,0.993127,0.012203,-0.000528,-0.008668
0.883333,0.950000,0.916667,0.993711,0.006135,0.000042,-0.015511
0.916667,0.950000,0.916667,0.995192,-0.001282,0.001117,-0.029898
0.950000,0.950000,0.916667,0.996465,-0.007696,0.001233,-0.040077
0.983333,0.950000,0.916667,0.999876,-0.003940,0.001943,-0.027847
0.016667,0.983333,0.916667,0.988957,-0.001928,0.000469,0.005106
0.050000,0.983333,0.916667,0.990578,-0.004848,0.000654,0.005773
0.083333,0.983333,0.916667,0.990917,-0.004441,0.000625,0.005383
0.116667,0.983333,0.916667,0.991560,-0.003105,0.000414,0.003632
0.150000,0.983333,0.916667,0.991767,-0.001405,0.000312,0.002647
0.183333,0.983333,0.916667,0.992028,0.000132,0.000267,0.001957
0.216667,0.983333,0.916667,0.992107,0.001550,0.000242,0.001520
0.250000,0.983333,0.916667,0.992163,0.002765,0.000221,0.001202
0.283333,0.983333,0.916667,0.992139,0.003820,0.000199,0.000970
0.316667,0.983333,0.916667,0.992094,0.004711,0.000176,0.000788
0.350000,0.983333,0.916667,0.992016,0.005467,0.000153,0.000645
0.383333,0.983333,0.916667,0.991927,0.006098,0.000130,0.000527
0.416667,0.983333,0.916667,0.991827,0.006620,0.000108,0.000428
0.450000,0.983333,0.916667,0.991728,0.007042,0.000086,0.000343
0.483333,0.983333,0.916667,0.991632,0.007371,0.000066,0.000265
0.516667,0.983333,0.916667,0.991544,0.007614,0.000046,0.000192
0.550000,0.983333,0.916667,0.991469,0.007774,0.000027,0.000119
0.583333,0.983333,0.916667,0.991411,0.007850,0.000008,0.000038
0.616667,0.983333,0.916667,0.991374,0.007838,-0.000012,-0.000058
0.650000,0.983333,0.916667,0.991369,0.007727,-0.000034,-0.000183
0.683333,0.983333,0.916667,0.991400,0.007491,-0.000060,-0.000353
0.716667,0.983333,0.916667,0.991496,0.007095,-0.000092,-0.000601
0.750000,0.983333,0.916667,0.991659,0.006458,-0.000133,-0.000962
0.783333,0.983333,0.916667,0.991982,0.005507,-0.000183,-0.001528
0.816667,0.983333,0.916667,0.992420,0.004034,-0.000233,-0.002388
0.850000,0.983333,0.916667,0.993276,0.001991,-0.000242,-0.004037
0.883333,0.983333,0.916667,0.994167,-0.000997,-0.000198,-0.007000
0.916667,0.983333,0.916667,0.995995,-0.004105,-0.000007,-0.013457
0.950000,0.983333,0.916667,0.997391,-0.006121,-0.000081,-0.017636
0.983333,0.983333,0.916667,0.999958,-0.002910,0.000441,-0.013925
0.016667,0.016667,0.950000,0.990229,-0.001278,-0.000755,0.014696
0.050000,0.016667,0.950000,0.992760,-0.001186,-0.001160,0.010656
0.083333,0.016667,0.950000,0.991737,0.002464,-0.000797,0.006399
0.116667,0.016667,0.950000,0.992069,0.004769,-0.000409,0.003087
0.150000,0.016667,0.950000,0.991903,0.006813,-0.000233,0.001660
0.183333,0.016667,0.950000,0.991989,0.008347,-0.000159,0.000957
0.216667,0.016667,0.950000,0.991947,0.009686,-0.000126,0.000632
0.250000,0.016667,0.950000,0.991949,0.010797,-0.000108,0.000455
0.283333,0.016667,0.950000,0.991901,0.011760,-0.000094,0.000351
0.316667,0.016667,0.950000,0.991853,0.012573,-0.000082,0.000279
0.350000,0.016667,0.950000,0.991784,0.013267,-0.000070,0.000225
0.383333,0.016667,0.950000,0.991713,0.013848,-0.000058,0.000181
0.416667,0.016667,0.950000,0.991636,0.014333,-0.000047,0.000143
0.450000,0.016667,0.950000,0.991562,0.014728,-0.000037,0.000108
0.483333,0.016667,0.950000,0.991492,0.015040,-0.000028,0.000076
0.516667,0.016667,0.950000,0.991434,0.015274,-0.000018,0.000045
0.550000,0.016667,0.950000,0.991390,0.015433,-0.000009,0.000013
0.583333,0.016667,0.950000,0.991366,0.015517,-0.000001,-0.000022
0.616667,0.016667,0.950000,0.991367,0.015520,0.000008,-0.000063
0.650000,0.016667,0.950000,0.991406,0.015434,0.000019,-0.000115
0.683333,0.016667,0.950000,0.991487,0.015236,0.000031,-0.000184
0.716667,0.016667,0.950000,0.991644,0.014902,0.000047,-0.000282
0.750000,0.016667,0.950000,0.991873,0.014366,0.000068,-0.000421
0.783333,0.016667,0.950000,0.992281,0.013593,0.000098,-0.000642
0.816667,0.016667,0.950000,0.992791,0.012389,0.000137,-0.000992
0.850000,0.016667,0.950000,0.993794,0.010755,0.000161,-0.001780
0.883333,0.016667,0.950000,0.994758,0.008027,0.000070,-0.003693
0.916667,0.016667,0.950000,0.997377,0.004941,-0.000358,-0.009419
0.950000,0.016667,0.950000,0.998220,-0.000325,-0.000331,-0.017099
0.983333,0.016667,0.950000,1.002788,-0.001775,-0.001149,-0.020620
0.016667,0.050000,0.950000,0.990914,-0.001514,-0.002115,0.022649
0.050000,0.050000,0.950000,0.992961,-0.001379,-0.003538,0.020608
0.083333,0.050000,0.950000,0.991443,0.004955,-0.002903,0.014043
0.116667,0.050000,0.950000,0.991591,0.010518,-0.001955,0.007770
0.150000,0.050000,0.950000,0.991398,0.015719,-0.001466,0.004603
0.183333,0.050000,0.950000,0.991518,0.020014,-0.001195,0.002893
0.216667,0.050000,0.950000,0.991522,0.023744,-0.001033,0.001996
0.250000,0.050000,0.950000,0.991574,0.026903,-0.000907,0.001472
0.283333,0.050000,0.950000,0.991574,0.029634,-0.000794,0.001147
0.316667,0.050000,0.950000,0.991574,0.031973,-0.000688,0.000924
